Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2026-02-02,2026,뉴스데스크 (MBC),7.1,10.24,10.0,-3.14,평균 이하,-0.93,정상 범위,6.6,0.5,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-03,2026,뉴스데스크 (MBC),4.7,10.24,10.0,-5.54,평균 이하,-1.64,정상 범위,9.6,-4.9,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-04,2026,뉴스데스크 (MBC),4.8,10.24,10.0,-5.44,평균 이하,-1.61,정상 범위,11.8,-7.0,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-05,2026,뉴스데스크 (MBC),8.7,10.24,10.0,-1.54,평균 이하,-0.45,정상 범위,6.6,2.1,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-06,2026,뉴스데스크 (MBC),7.9,10.24,10.0,-2.34,평균 이하,-0.69,정상 범위,7.3,0.6,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-07,2026,뉴스데스크 (MBC),6.6,10.24,10.0,-3.64,평균 이하,-1.08,정상 범위,10.7,-4.1,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-08,2026,뉴스데스크 (MBC),10.8,10.24,10.0,0.56,평균 이상,0.17,정상 범위,3.5,7.3,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-09,2026,뉴스데스크 (MBC),9.1,10.24,10.0,-1.14,평균 이하,-0.34,정상 범위,7.1,2.0,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-13,2026,뉴스데스크 (MBC),7.7,10.24,10.0,-2.54,평균 이하,-0.75,정상 범위,4.7,3.0,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-14,2026,뉴스데스크 (MBC),6.7,10.24,10.0,-3.54,평균 이하,-1.05,정상 범위,4.8,1.9,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-15,2026,뉴스데스크 (MBC),7.7,10.24,10.0,-2.54,평균 이하,-0.75,정상 범위,8.7,-1.0,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-16,2026,뉴스데스크 (MBC),6.5,10.24,10.0,-3.74,평균 이하,-1.11,정상 범위,7.9,-1.4,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-17,2026,뉴스데스크 (MBC),10.0,10.24,10.0,-0.24,평균 이하,-0.07,정상 범위,6.6,3.4,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-18,2026,뉴스데스크 (MBC),14.1,10.24,10.0,3.86,평균 이상,1.14,정상 범위,10.8,3.3,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-19,2026,뉴스데스크 (MBC),13.4,10.24,10.0,3.16,평균 이상,0.94,정상 범위,9.1,4.3,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-20,2026,뉴스데스크 (MBC),5.1,10.24,10.0,-5.14,평균 이하,-1.52,정상 범위,7.7,-2.6,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-21,2026,뉴스데스크 (MBC),13.8,10.24,10.0,3.56,평균 이상,1.06,정상 범위,6.7,7.1,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
