Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2025-05-13,2025,뉴스광장 2부 (KBS),8.8,10.92,10.9,-2.12,평균 이하,-0.79,정상 범위,6.2,2.6,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-14,2025,뉴스광장 2부 (KBS),13.6,10.92,10.9,2.68,평균 이상,1.0,정상 범위,12.9,0.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-15,2025,뉴스광장 2부 (KBS),10.9,10.92,10.9,-0.02,평균 이하,-0.01,정상 범위,18.0,-7.1,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-16,2025,뉴스광장 2부 (KBS),10.4,10.92,10.9,-0.52,평균 이하,-0.19,정상 범위,13.8,-3.4,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-19,2025,뉴스광장 2부 (KBS),6.4,10.92,10.9,-4.52,평균 이하,-1.68,정상 범위,9.2,-2.8,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-20,2025,뉴스광장 2부 (KBS),9.4,10.92,10.9,-1.52,평균 이하,-0.56,정상 범위,13.8,-4.4,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-21,2025,뉴스광장 2부 (KBS),12.5,10.92,10.9,1.58,평균 이상,0.59,정상 범위,12.9,-0.4,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-22,2025,뉴스광장 2부 (KBS),12.6,10.92,10.9,1.68,평균 이상,0.63,정상 범위,8.8,3.8,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-23,2025,뉴스광장 2부 (KBS),10.3,10.92,10.9,-0.62,평균 이하,-0.23,정상 범위,13.6,-3.3,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-26,2025,뉴스광장 2부 (KBS),9.4,10.92,10.9,-1.52,평균 이하,-0.56,정상 범위,10.9,-1.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-27,2025,뉴스광장 2부 (KBS),12.1,10.92,10.9,1.18,평균 이상,0.44,정상 범위,10.4,1.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-28,2025,뉴스광장 2부 (KBS),8.6,10.92,10.9,-2.32,평균 이하,-0.86,정상 범위,6.4,2.2,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-29,2025,뉴스광장 2부 (KBS),12.9,10.92,10.9,1.98,평균 이상,0.74,정상 범위,9.4,3.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-05-30,2025,뉴스광장 2부 (KBS),10.2,10.92,10.9,-0.72,평균 이하,-0.27,정상 범위,12.5,-2.3,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-02,2025,뉴스광장 2부 (KBS),13.8,10.92,10.9,2.88,평균 이상,1.07,정상 범위,12.6,1.2,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-03,2025,뉴스광장 2부 (KBS),15.8,10.92,10.9,4.88,평균 이상,1.81,정상 범위,10.3,5.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-04,2025,뉴스광장 2부 (KBS),9.6,10.92,10.9,-1.32,평균 이하,-0.49,정상 범위,9.4,0.2,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-05,2025,뉴스광장 2부 (KBS),10.4,10.92,10.9,-0.52,평균 이하,-0.19,정상 범위,12.1,-1.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-06,2025,뉴스광장 2부 (KBS),12.0,10.92,10.9,1.08,평균 이상,0.4,정상 범위,8.6,3.4,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-09,2025,뉴스광장 2부 (KBS),12.4,10.92,10.9,1.48,평균 이상,0.55,정상 범위,12.9,-0.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-10,2025,뉴스광장 2부 (KBS),10.7,10.92,10.9,-0.22,평균 이하,-0.08,정상 범위,10.2,0.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
