Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2025-05-14,2025,뉴스투데이 제주 (MBC),2.8,2.87,2.7,-0.07,평균 이하,-0.03,정상 범위,4.9,-2.1,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-05-15,2025,뉴스투데이 제주 (MBC),4.8,2.87,2.7,1.93,평균 이상,0.96,정상 범위,3.0,1.8,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-05-16,2025,뉴스투데이 제주 (MBC),3.5,2.87,2.7,0.63,평균 이상,0.32,정상 범위,3.7,-0.2,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-05-19,2025,뉴스투데이 제주 (MBC),3.8,2.87,2.7,0.93,평균 이상,0.47,정상 범위,4.4,-0.6,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-05-20,2025,뉴스투데이 제주 (MBC),1.0,2.87,2.7,-1.87,평균 이하,-0.93,정상 범위,1.7,-0.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-05-21,2025,뉴스투데이 제주 (MBC),1.8,2.87,2.7,-1.07,평균 이하,-0.53,정상 범위,3.0,-1.2,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-05-22,2025,뉴스투데이 제주 (MBC),2.3,2.87,2.7,-0.57,평균 이하,-0.28,정상 범위,3.1,-0.8,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-05-23,2025,뉴스투데이 제주 (MBC),1.6,2.87,2.7,-1.27,평균 이하,-0.63,정상 범위,2.8,-1.2,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-05-26,2025,뉴스투데이 제주 (MBC),2.8,2.87,2.7,-0.07,평균 이하,-0.03,정상 범위,4.8,-2.0,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-05-27,2025,뉴스투데이 제주 (MBC),2.2,2.87,2.7,-0.67,평균 이하,-0.33,정상 범위,3.5,-1.3,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-05-28,2025,뉴스투데이 제주 (MBC),4.5,2.87,2.7,1.63,평균 이상,0.81,정상 범위,3.8,0.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-05-29,2025,뉴스투데이 제주 (MBC),1.3,2.87,2.7,-1.57,평균 이하,-0.78,정상 범위,1.0,0.3,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-05-30,2025,뉴스투데이 제주 (MBC),2.9,2.87,2.7,0.03,평균 이상,0.02,정상 범위,1.8,1.1,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-02,2025,뉴스투데이 제주 (MBC),0.2,2.87,2.7,-2.67,평균 이하,-1.33,정상 범위,2.3,-2.1,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-03,2025,뉴스투데이 제주 (MBC),3.7,2.87,2.7,0.83,평균 이상,0.42,정상 범위,1.6,2.1,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-04,2025,뉴스투데이 제주 (MBC),5.6,2.87,2.7,2.73,평균 이상,1.36,정상 범위,2.8,2.8,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-05,2025,뉴스투데이 제주 (MBC),3.1,2.87,2.7,0.23,평균 이상,0.12,정상 범위,2.2,0.9,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-06,2025,뉴스투데이 제주 (MBC),0.6,2.87,2.7,-2.27,평균 이하,-1.13,정상 범위,4.5,-3.9,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-09,2025,뉴스투데이 제주 (MBC),1.8,2.87,2.7,-1.07,평균 이하,-0.53,정상 범위,1.3,0.5,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-10,2025,뉴스투데이 제주 (MBC),2.8,2.87,2.7,-0.07,평균 이하,-0.03,정상 범위,2.9,-0.1,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-11,2025,뉴스투데이 제주 (MBC),3.0,2.87,2.7,0.13,평균 이상,0.07,정상 범위,0.2,2.8,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-12,2025,뉴스투데이 제주 (MBC),2.6,2.87,2.7,-0.27,평균 이하,-0.13,정상 범위,3.7,-1.1,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
