Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2025-04-30,2025,JIBS 8뉴스 (JIBS),1.5,2.1,2.0,-0.6,평균 이하,-0.43,정상 범위,0.2,1.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-01,2025,JIBS 8뉴스 (JIBS),3.2,2.1,2.0,1.1,평균 이상,0.78,정상 범위,1.5,1.7,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-02,2025,JIBS 8뉴스 (JIBS),0.3,2.1,2.0,-1.8,평균 이하,-1.28,정상 범위,1.9,-1.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-03,2025,JIBS 8뉴스 (JIBS),0.4,2.1,2.0,-1.7,평균 이하,-1.21,정상 범위,0.5,-0.1,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-04,2025,JIBS 8뉴스 (JIBS),0.2,2.1,2.0,-1.9,평균 이하,-1.35,정상 범위,0.7,-0.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-05,2025,JIBS 8뉴스 (JIBS),2.8,2.1,2.0,0.7,평균 이상,0.5,정상 범위,2.5,0.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-06,2025,JIBS 8뉴스 (JIBS),4.4,2.1,2.0,2.3,평균 이상,1.64,정상 범위,0.9,3.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-07,2025,JIBS 8뉴스 (JIBS),0.8,2.1,2.0,-1.3,평균 이하,-0.93,정상 범위,1.5,-0.7,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-08,2025,JIBS 8뉴스 (JIBS),3.0,2.1,2.0,0.9,평균 이상,0.64,정상 범위,3.2,-0.2,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-09,2025,JIBS 8뉴스 (JIBS),1.9,2.1,2.0,-0.2,평균 이하,-0.14,정상 범위,0.3,1.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-10,2025,JIBS 8뉴스 (JIBS),0.0,2.1,2.0,-2.1,평균 이하,-1.5,정상 범위,0.4,-0.4,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-11,2025,JIBS 8뉴스 (JIBS),3.1,2.1,2.0,1.0,평균 이상,0.71,정상 범위,0.2,2.9,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-12,2025,JIBS 8뉴스 (JIBS),0.7,2.1,2.0,-1.4,평균 이하,-1.0,정상 범위,2.8,-2.1,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-13,2025,JIBS 8뉴스 (JIBS),0.0,2.1,2.0,-2.1,평균 이하,-1.5,정상 범위,4.4,-4.4,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-14,2025,JIBS 8뉴스 (JIBS),0.0,2.1,2.0,-2.1,평균 이하,-1.5,정상 범위,0.8,-0.8,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-15,2025,JIBS 8뉴스 (JIBS),0.4,2.1,2.0,-1.7,평균 이하,-1.21,정상 범위,3.0,-2.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-16,2025,JIBS 8뉴스 (JIBS),0.7,2.1,2.0,-1.4,평균 이하,-1.0,정상 범위,1.9,-1.2,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-17,2025,JIBS 8뉴스 (JIBS),2.6,2.1,2.0,0.5,평균 이상,0.35,정상 범위,0.0,2.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-18,2025,JIBS 8뉴스 (JIBS),1.3,2.1,2.0,-0.8,평균 이하,-0.57,정상 범위,3.1,-1.8,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-19,2025,JIBS 8뉴스 (JIBS),2.1,2.1,2.0,-0.0,평균 이상,-0.0,정상 범위,0.7,1.4,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-20,2025,JIBS 8뉴스 (JIBS),0.9,2.1,2.0,-1.2,평균 이하,-0.86,정상 범위,0.0,0.9,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-21,2025,JIBS 8뉴스 (JIBS),0.3,2.1,2.0,-1.8,평균 이하,-1.28,정상 범위,0.0,0.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-22,2025,JIBS 8뉴스 (JIBS),0.4,2.1,2.0,-1.7,평균 이하,-1.21,정상 범위,0.4,0.0,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-23,2025,JIBS 8뉴스 (JIBS),2.0,2.1,2.0,-0.1,평균 이하,-0.07,정상 범위,0.7,1.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-24,2025,JIBS 8뉴스 (JIBS),2.9,2.1,2.0,0.8,평균 이상,0.57,정상 범위,2.6,0.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-25,2025,JIBS 8뉴스 (JIBS),1.1,2.1,2.0,-1.0,평균 이하,-0.71,정상 범위,1.3,-0.2,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-26,2025,JIBS 8뉴스 (JIBS),0.0,2.1,2.0,-2.1,평균 이하,-1.5,정상 범위,2.1,-2.1,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-27,2025,JIBS 8뉴스 (JIBS),1.5,2.1,2.0,-0.6,평균 이하,-0.43,정상 범위,0.9,0.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-28,2025,JIBS 8뉴스 (JIBS),0.7,2.1,2.0,-1.4,평균 이하,-1.0,정상 범위,0.3,0.4,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-29,2025,JIBS 8뉴스 (JIBS),1.9,2.1,2.0,-0.2,평균 이하,-0.14,정상 범위,0.4,1.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-30,2025,JIBS 8뉴스 (JIBS),1.4,2.1,2.0,-0.7,평균 이하,-0.5,정상 범위,2.0,-0.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-05-31,2025,JIBS 8뉴스 (JIBS),0.7,2.1,2.0,-1.4,평균 이하,-1.0,정상 범위,2.9,-2.2,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-01,2025,JIBS 8뉴스 (JIBS),0.7,2.1,2.0,-1.4,평균 이하,-1.0,정상 범위,1.1,-0.4,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-02,2025,JIBS 8뉴스 (JIBS),1.2,2.1,2.0,-0.9,평균 이하,-0.64,정상 범위,0.0,1.2,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-04,2025,JIBS 8뉴스 (JIBS),2.0,2.1,2.0,-0.1,평균 이하,-0.07,정상 범위,1.5,0.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-05,2025,JIBS 8뉴스 (JIBS),1.1,2.1,2.0,-1.0,평균 이하,-0.71,정상 범위,0.7,0.4,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-06,2025,JIBS 8뉴스 (JIBS),4.1,2.1,2.0,2.0,평균 이상,1.42,정상 범위,1.9,2.2,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-07,2025,JIBS 8뉴스 (JIBS),1.5,2.1,2.0,-0.6,평균 이하,-0.43,정상 범위,1.4,0.1,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-08,2025,JIBS 8뉴스 (JIBS),2.2,2.1,2.0,0.1,평균 이상,0.07,정상 범위,0.7,1.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-09,2025,JIBS 8뉴스 (JIBS),0.7,2.1,2.0,-1.4,평균 이하,-1.0,정상 범위,0.7,0.0,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-10,2025,JIBS 8뉴스 (JIBS),2.9,2.1,2.0,0.8,평균 이상,0.57,정상 범위,1.2,1.7,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-11,2025,JIBS 8뉴스 (JIBS),0.1,2.1,2.0,-2.0,평균 이하,-1.43,정상 범위,2.0,-1.9,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-12,2025,JIBS 8뉴스 (JIBS),3.6,2.1,2.0,1.5,평균 이상,1.07,정상 범위,1.1,2.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-13,2025,JIBS 8뉴스 (JIBS),2.6,2.1,2.0,0.5,평균 이상,0.35,정상 범위,4.1,-1.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-14,2025,JIBS 8뉴스 (JIBS),1.3,2.1,2.0,-0.8,평균 이하,-0.57,정상 범위,1.5,-0.2,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-15,2025,JIBS 8뉴스 (JIBS),4.1,2.1,2.0,2.0,평균 이상,1.42,정상 범위,2.2,1.9,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-16,2025,JIBS 8뉴스 (JIBS),1.4,2.1,2.0,-0.7,평균 이하,-0.5,정상 범위,0.7,0.7,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-17,2025,JIBS 8뉴스 (JIBS),1.6,2.1,2.0,-0.5,평균 이하,-0.36,정상 범위,2.9,-1.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-18,2025,JIBS 8뉴스 (JIBS),2.6,2.1,2.0,0.5,평균 이상,0.35,정상 범위,0.1,2.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-19,2025,JIBS 8뉴스 (JIBS),1.0,2.1,2.0,-1.1,평균 이하,-0.78,정상 범위,3.6,-2.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-20,2025,JIBS 8뉴스 (JIBS),0.0,2.1,2.0,-2.1,평균 이하,-1.5,정상 범위,2.6,-2.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-21,2025,JIBS 8뉴스 (JIBS),1.1,2.1,2.0,-1.0,평균 이하,-0.71,정상 범위,1.3,-0.2,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-22,2025,JIBS 8뉴스 (JIBS),3.0,2.1,2.0,0.9,평균 이상,0.64,정상 범위,4.1,-1.1,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-23,2025,JIBS 8뉴스 (JIBS),0.0,2.1,2.0,-2.1,평균 이하,-1.5,정상 범위,1.4,-1.4,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-24,2025,JIBS 8뉴스 (JIBS),3.1,2.1,2.0,1.0,평균 이상,0.71,정상 범위,1.6,1.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-25,2025,JIBS 8뉴스 (JIBS),0.1,2.1,2.0,-2.0,평균 이하,-1.43,정상 범위,2.6,-2.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-26,2025,JIBS 8뉴스 (JIBS),1.3,2.1,2.0,-0.8,평균 이하,-0.57,정상 범위,1.0,0.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-27,2025,JIBS 8뉴스 (JIBS),1.3,2.1,2.0,-0.8,평균 이하,-0.57,정상 범위,0.0,1.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-28,2025,JIBS 8뉴스 (JIBS),0.2,2.1,2.0,-1.9,평균 이하,-1.35,정상 범위,1.1,-0.9,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-29,2025,JIBS 8뉴스 (JIBS),5.1,2.1,2.0,3.0,평균 이상,2.14,이상치(급증),3.0,2.1,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-06-30,2025,JIBS 8뉴스 (JIBS),2.6,2.1,2.0,0.5,평균 이상,0.35,정상 범위,0.0,2.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-01,2025,JIBS 8뉴스 (JIBS),3.4,2.1,2.0,1.3,평균 이상,0.92,정상 범위,3.1,0.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-02,2025,JIBS 8뉴스 (JIBS),1.8,2.1,2.0,-0.3,평균 이하,-0.22,정상 범위,0.1,1.7,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-03,2025,JIBS 8뉴스 (JIBS),3.4,2.1,2.0,1.3,평균 이상,0.92,정상 범위,1.3,2.1,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-04,2025,JIBS 8뉴스 (JIBS),5.6,2.1,2.0,3.5,평균 이상,2.49,이상치(급증),1.3,4.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-05,2025,JIBS 8뉴스 (JIBS),0.5,2.1,2.0,-1.6,평균 이하,-1.14,정상 범위,0.2,0.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-06,2025,JIBS 8뉴스 (JIBS),2.2,2.1,2.0,0.1,평균 이상,0.07,정상 범위,5.1,-2.9,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-07,2025,JIBS 8뉴스 (JIBS),2.0,2.1,2.0,-0.1,평균 이하,-0.07,정상 범위,2.6,-0.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-08,2025,JIBS 8뉴스 (JIBS),0.5,2.1,2.0,-1.6,평균 이하,-1.14,정상 범위,3.4,-2.9,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-09,2025,JIBS 8뉴스 (JIBS),0.7,2.1,2.0,-1.4,평균 이하,-1.0,정상 범위,1.8,-1.1,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-10,2025,JIBS 8뉴스 (JIBS),2.5,2.1,2.0,0.4,평균 이상,0.28,정상 범위,3.4,-0.9,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-11,2025,JIBS 8뉴스 (JIBS),1.3,2.1,2.0,-0.8,평균 이하,-0.57,정상 범위,5.6,-4.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-12,2025,JIBS 8뉴스 (JIBS),1.9,2.1,2.0,-0.2,평균 이하,-0.14,정상 범위,0.5,1.4,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-13,2025,JIBS 8뉴스 (JIBS),4.1,2.1,2.0,2.0,평균 이상,1.42,정상 범위,2.2,1.9,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-14,2025,JIBS 8뉴스 (JIBS),0.7,2.1,2.0,-1.4,평균 이하,-1.0,정상 범위,2.0,-1.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
